"","mu1","mu2"
"7935",4,8
"7936",4,8
"7937",4,8
"7938",4,8
"7939",4,8
"7940",4,8
"7941",-10,-1
"7942",-10,-1
"7943",-10,-1
"7944",-10,-1
"7945",-10,-1
"7946",-10,-1
"7947",-10,-1
"7948",-10,-1
"7949",-10,-1
"7950",-10,-1
"7951",8,9
"7952",8,9
"7953",8,9
"7954",8,9
"7955",8,9
"7956",8,9
"7957",8,9
"7958",8,9
"7959",8,9
"7960",8,9
"7961",20,4
"7962",20,4
"7963",20,4
"7964",20,4
"7965",20,4
"7966",20,4
"7967",20,4
"7968",20,4
"7969",20,4
"7970",20,4
"7971",-3,4
"7972",-3,4
"7973",-3,4
"7974",-3,4
"7975",-3,4
"7976",-3,4
"7977",-3,4
"7978",-3,4
"7979",-3,4
"7980",-3,4
"7981",9,-4
"7982",9,-4
"7983",9,-4
"7984",9,-4
"7985",9,-4
"7986",9,-4
"7987",9,-4
"7988",9,-4
"7989",9,-4
"7990",9,-4
"7991",11,3
"7992",11,3
"7993",11,3
"7994",11,3
"7995",11,3
"7996",11,3
"7997",11,3
"7998",11,3
"7999",11,3
"8000",11,3
"8001",-2,3
"8002",-2,3
"8003",-2,3
"8004",-2,3
"8005",-2,3
"8006",-2,3
"8007",-2,3
"8008",-2,3
"8009",-2,3
"8010",-2,3
"8011",8,-16
"8012",8,-16
"8013",8,-16
"8014",8,-16
"8015",8,-16
"8016",8,-16
"8017",8,-16
"8018",8,-16
"8019",8,-16
"8020",8,-16
"8021",1,8
"8022",1,8
"8023",1,8
"8024",1,8
"8025",1,8
"8026",1,8
"8027",1,8
"8028",1,8
"8029",1,8
"8030",1,8
"8031",-3,11
"8032",-3,11
"8033",-3,11
"8034",-3,11
"8035",-3,11
"8036",-3,11
"8037",-3,11
"8038",-3,11
"8039",-3,11
"8040",-3,11
"8041",-3,-2
"8042",-3,-2
"8043",-3,-2
"8044",-3,-2
"8045",-3,-2
"8046",-3,-2
"8047",-3,-2
"8048",-3,-2
"8049",-3,-2
"8050",-3,-2
"8051",-2,7
"8052",-2,7
"8053",-2,7
"8054",-2,7
"8055",-2,7
"8056",-2,7
"8057",-2,7
"8058",-2,7
"8059",-2,7
"8060",-2,7
"8061",4,-2
"8062",4,-2
"8063",4,-2
"8064",4,-2
"8065",4,-2
"8066",4,-2
"8067",4,-2
"8068",4,-2
"8069",4,-2
"8070",4,-2
"8071",-4,4
"8072",-4,4
"8073",-4,4
"8074",-4,4
"8075",-4,4
"8076",-4,4
"8077",-4,4
"8078",-4,4
"8079",-4,4
"8080",-4,4
"8081",9,17
"8082",9,17
"8083",9,17
"8084",9,17
"8085",9,17
"8086",9,17
"8087",9,17
"8088",9,17
"8089",9,17
"8090",9,17
"8091",-21,-2
"8092",-21,-2
"8093",-21,-2
"8094",-21,-2
"8095",-21,-2
"8096",-21,-2
"8097",-21,-2
"8098",-21,-2
"8099",-21,-2
"8100",-21,-2
"8101",-5,1
"8102",-5,1
"8103",-5,1
"8104",-5,1
"8105",-5,1
"8106",-5,1
"8107",-5,1
"8108",-5,1
"8109",-5,1
"8110",-5,1
"8111",8,1
"8112",8,1
"8113",8,1
"8114",8,1
"8115",8,1
"8116",8,1
"8117",8,1
"8118",8,1
"8119",8,1
"8120",8,1
"8121",6,2
"8122",6,2
"8123",6,2
"8124",6,2
"8125",6,2
"8126",6,2
"8127",6,2
"8128",6,2
"8129",6,2
"8130",6,2
"8131",-8,1
"8132",-8,1
"8133",-8,1
"8134",-8,1
"8135",-8,1
"8136",-8,1
"8137",-8,1
"8138",-8,1
"8139",-8,1
"8140",-8,1
"8141",-16,9
"8142",-16,9
"8143",-16,9
"8144",-16,9
"8145",-16,9
"8146",-16,9
"8147",-16,9
"8148",-16,9
"8149",-16,9
"8150",-16,9
"8151",2,1
"8152",2,1
"8153",2,1
"8154",2,1
"8155",2,1
"8156",2,1
"8157",2,1
"8158",2,1
"8159",2,1
"8160",2,1
"8161",-15,4
"8162",-15,4
"8163",-15,4
"8164",-15,4
"8165",-15,4
"8166",-15,4
"8167",-15,4
"8168",-15,4
"8169",-15,4
"8170",-15,4
"8171",-3,0
"8172",-3,0
"8173",-3,0
"8174",-3,0
"8175",-3,0
"8176",-3,0
"8177",-3,0
"8178",-3,0
"8179",-3,0
"8180",-3,0
"8181",22,5
"8182",22,5
"8183",22,5
"8184",22,5
"8185",22,5
"8186",22,5
"8187",22,5
"8188",22,5
"8189",22,5
"8190",22,5
"8191",9,-3
"8192",9,-3
"8193",9,-3
"8194",9,-3
"8195",9,-3
"8196",9,-3
"8197",9,-3
"8198",9,-3
"8199",9,-3
"8200",9,-3
"8201",-10,-7
"8202",-10,-7
"8203",-10,-7
"8204",-10,-7
"8205",-10,-7
"8206",-10,-7
"8207",-10,-7
"8208",-10,-7
"8209",-10,-7
"8210",-10,-7
"8211",14,6
"8212",14,6
"8213",14,6
"8214",14,6
"8215",14,6
"8216",14,6
"8217",14,6
"8218",14,6
"8219",14,6
"8220",14,6
"8221",6,-5
"8222",6,-5
"8223",6,-5
"8224",6,-5
"8225",6,-5
"8226",6,-5
"8227",6,-5
"8228",6,-5
"8229",6,-5
"8230",6,-5
"8231",8,-4
"8232",8,-4
"8233",8,-4
"8234",8,-4
"8235",8,-4
"8236",8,-4
"8237",8,-4
"8238",8,-4
"8239",8,-4
"8240",8,-4
"8241",10,-8
"8242",10,-8
"8243",10,-8
"8244",10,-8
"8245",10,-8
"8246",10,-8
"8247",10,-8
"8248",10,-8
"8249",10,-8
"8250",10,-8
"8251",-4,-11
"8252",-4,-11
"8253",-4,-11
"8254",-4,-11
"8255",-4,-11
"8256",-4,-11
"8257",-4,-11
"8258",-4,-11
"8259",-4,-11
"8260",-4,-11
"8261",0,0
"8262",0,0
"8263",0,0
"8264",0,0
"8265",0,0
"8266",0,0
"8267",0,0
"8268",0,0
"8269",0,0
"8270",0,0
"8271",-6,-7
"8272",-6,-7
"8273",-6,-7
"8274",-6,-7
"8275",-6,-7
"8276",-6,-7
"8277",-6,-7
"8278",-6,-7
"8279",-6,-7
"8280",-6,-7
"8281",7,-10
"8282",7,-10
"8283",7,-10
"8284",7,-10
"8285",7,-10
"8286",7,-10
"8287",7,-10
"8288",7,-10
"8289",7,-10
"8290",7,-10
"8291",-7,17
"8292",-7,17
"8293",-7,17
"8294",-7,17
"8295",-7,17
"8296",-7,17
"8297",-7,17
"8298",-7,17
"8299",-7,17
"8300",-7,17
"8301",-1,2
"8302",-1,2
"8303",-1,2
"8304",-1,2
"8305",-1,2
"8306",-1,2
"8307",-1,2
"8308",-1,2
"8309",-1,2
"8310",-1,2
"8311",10,4
"8312",10,4
"8313",10,4
"8314",10,4
"8315",10,4
"8316",10,4
"8317",10,4
"8318",10,4
"8319",10,4
"8320",10,4
"8321",5,2
"8322",5,2
"8323",5,2
"8324",5,2
"8325",5,2
"8326",5,2
"8327",5,2
"8328",5,2
"8329",5,2
"8330",5,2
"8331",4,-4
"8332",4,-4
"8333",4,-4
"8334",4,-4
"8335",4,-4
"8336",4,-4
"8337",4,-4
"8338",4,-4
"8339",4,-4
"8340",4,-4
"8341",-8,-5
"8342",-8,-5
"8343",-8,-5
"8344",-8,-5
"8345",-8,-5
"8346",-8,-5
"8347",-8,-5
"8348",-8,-5
"8349",-8,-5
"8350",-8,-5
"8351",-4,-12
"8352",-4,-12
"8353",-4,-12
"8354",-4,-12
"8355",-4,-12
"8356",-4,-12
"8357",-4,-12
"8358",-4,-12
"8359",-4,-12
"8360",-4,-12
"8361",-7,5
"8362",-7,5
"8363",-7,5
"8364",-7,5
"8365",-7,5
"8366",-7,5
"8367",-7,5
"8368",-7,5
"8369",-7,5
"8370",-7,5
"8371",3,11
"8372",3,11
"8373",3,11
"8374",3,11
"8375",3,11
"8376",3,11
"8377",3,11
"8378",3,11
"8379",3,11
"8380",3,11
"8381",4,3
"8382",4,3
"8383",4,3
"8384",4,3
"8385",4,3
"8386",4,3
"8387",4,3
"8388",4,3
"8389",4,3
"8390",4,3
"8391",5,5
"8392",5,5
"8393",5,5
"8394",5,5
"8395",5,5
"8396",5,5
"8397",5,5
"8398",5,5
"8399",5,5
"8400",5,5
"8401",-6,-2
"8402",-6,-2
"8403",-6,-2
"8404",-6,-2
"8405",-6,-2
"8406",-6,-2
"8407",-6,-2
"8408",-6,-2
"8409",-6,-2
"8410",-6,-2
"8411",-4,-19
"8412",-4,-19
"8413",-4,-19
"8414",-4,-19
"8415",-4,-19
"8416",-4,-19
"8417",-4,-19
"8418",-4,-19
"8419",-4,-19
"8420",-4,-19
"8421",5,-4
"8422",5,-4
"8423",5,-4
"8424",5,-4
"8425",5,-4
"8426",5,-4
"8427",5,-4
"8428",5,-4
"8429",5,-4
"8430",5,-4
"8431",-2,-6
"8432",-2,-6
"8433",-2,-6
"8434",-2,-6
"8435",-2,-6
"8436",-2,-6
"8437",-2,-6
"8438",-2,-6
"8439",-2,-6
"8440",-2,-6
"8441",2,-1
"8442",2,-1
"8443",2,-1
"8444",2,-1
"8445",2,-1
"8446",2,-1
"8447",2,-1
"8448",2,-1
"8449",2,-1
"8450",2,-1
"8451",-4,26
"8452",-4,26
"8453",-4,26
"8454",-4,26
"8455",-4,26
"8456",-4,26
"8457",-4,26
"8458",-4,26
"8459",-4,26
"8460",-4,26
"8461",15,-2
"8462",15,-2
"8463",15,-2
"8464",15,-2
"8465",15,-2
"8466",15,-2
"8467",15,-2
"8468",15,-2
"8469",15,-2
"8470",15,-2
"8471",-18,-2
"8472",-18,-2
"8473",-18,-2
"8474",-18,-2
"8475",-18,-2
"8476",-18,-2
"8477",-18,-2
"8478",-18,-2
"8479",-18,-2
"8480",-18,-2
"8481",1,-2
"8482",1,-2
"8483",1,-2
"8484",1,-2
"8485",1,-2
"8486",1,-2
"8487",1,-2
"8488",1,-2
"8489",1,-2
"8490",1,-2
"8491",5,-4
"8492",5,-4
"8493",5,-4
"8494",5,-4
"8495",5,-4
"8496",5,-4
"8497",5,-4
"8498",5,-4
"8499",5,-4
"8500",5,-4
"8501",10,12
"8502",10,12
"8503",10,12
"8504",10,12
"8505",10,12
"8506",10,12
"8507",10,12
"8508",10,12
"8509",10,12
"8510",10,12
"8511",13,3
"8512",13,3
"8513",13,3
"8514",13,3
"8515",13,3
"8516",13,3
"8517",13,3
"8518",13,3
"8519",13,3
"8520",13,3
"8521",-2,23
"8522",-2,23
"8523",-2,23
"8524",-2,23
"8525",-2,23
"8526",-2,23
"8527",-2,23
"8528",-2,23
"8529",-2,23
"8530",-2,23
"8531",5,2
"8532",5,2
"8533",5,2
"8534",5,2
"8535",5,2
"8536",5,2
"8537",5,2
"8538",5,2
"8539",5,2
"8540",5,2
"8541",14,-7
"8542",14,-7
"8543",14,-7
"8544",14,-7
"8545",14,-7
"8546",14,-7
"8547",14,-7
"8548",14,-7
"8549",14,-7
"8550",14,-7
"8551",10,-2
"8552",10,-2
"8553",10,-2
"8554",10,-2
"8555",10,-2
"8556",10,-2
"8557",10,-2
"8558",10,-2
"8559",10,-2
"8560",10,-2
"8561",-2,7
"8562",-2,7
"8563",-2,7
"8564",-2,7
"8565",-2,7
"8566",-2,7
"8567",-2,7
"8568",-2,7
"8569",-2,7
"8570",-2,7
"8571",-2,0
"8572",-2,0
"8573",-2,0
"8574",-2,0
"8575",-2,0
"8576",-2,0
"8577",-2,0
"8578",-2,0
"8579",-2,0
"8580",-2,0
"8581",-1,-13
"8582",-1,-13
"8583",-1,-13
"8584",-1,-13
"8585",-1,-13
"8586",-1,-13
"8587",-1,-13
"8588",-1,-13
"8589",-1,-13
"8590",-1,-13
"8591",2,1
"8592",2,1
"8593",2,1
"8594",2,1
"8595",2,1
"8596",2,1
"8597",2,1
"8598",2,1
"8599",2,1
"8600",2,1
"8601",-12,-2
"8602",-12,-2
"8603",-12,-2
"8604",-12,-2
"8605",-12,-2
"8606",-12,-2
"8607",-12,-2
"8608",-12,-2
"8609",-12,-2
"8610",-12,-2
"8611",1,-3
"8612",1,-3
"8613",1,-3
"8614",1,-3
"8615",1,-3
"8616",1,-3
"8617",1,-3
"8618",1,-3
"8619",1,-3
"8620",1,-3
"8621",-5,6
"8622",-5,6
"8623",-5,6
"8624",-5,6
"8625",-5,6
"8626",-5,6
"8627",-5,6
"8628",-5,6
"8629",-5,6
"8630",-5,6
"8631",-4,-18
"8632",-4,-18
"8633",-4,-18
"8634",-4,-18
"8635",-4,-18
"8636",-4,-18
"8637",-4,-18
"8638",-4,-18
"8639",-4,-18
"8640",-4,-18
"8641",-13,-6
"8642",-13,-6
"8643",-13,-6
"8644",-13,-6
"8645",-13,-6
"8646",-13,-6
"8647",-13,-6
"8648",-13,-6
"8649",-13,-6
"8650",-13,-6
"8651",-1,18
"8652",-1,18
"8653",-1,18
"8654",-1,18
"8655",-1,18
"8656",-1,18
"8657",-1,18
"8658",-1,18
"8659",-1,18
"8660",-1,18
"8661",1,7
"8662",1,7
"8663",1,7
"8664",1,7
"8665",1,7
"8666",1,7
"8667",1,7
"8668",1,7
"8669",1,7
"8670",1,7
"8671",-5,-1
"8672",-5,-1
"8673",-5,-1
"8674",-5,-1
"8675",-5,-1
"8676",-5,-1
"8677",-5,-1
"8678",-5,-1
"8679",-5,-1
"8680",-5,-1
"8681",8,10
"8682",8,10
"8683",8,10
"8684",8,10
"8685",8,10
"8686",8,10
"8687",8,10
"8688",8,10
"8689",8,10
"8690",8,10
"8691",-5,-7
"8692",-5,-7
"8693",-5,-7
"8694",-5,-7
"8695",-5,-7
"8696",-5,-7
"8697",-5,-7
"8698",-5,-7
"8699",-5,-7
"8700",-5,-7
"8701",9,8
"8702",9,8
"8703",9,8
"8704",9,8
"8705",9,8
"8706",9,8
"8707",9,8
"8708",9,8
"8709",9,8
"8710",9,8
"8711",0,-4
"8712",0,-4
"8713",0,-4
"8714",0,-4
"8715",0,-4
"8716",0,-4
"8717",0,-4
"8718",0,-4
"8719",0,-4
"8720",0,-4
"8721",5,1
"8722",5,1
"8723",5,1
"8724",5,1
"8725",5,1
"8726",5,1
"8727",5,1
"8728",5,1
"8729",5,1
"8730",5,1
"8731",7,4
"8732",7,4
"8733",7,4
"8734",7,4
"8735",7,4
"8736",7,4
"8737",7,4
"8738",7,4
"8739",7,4
"8740",7,4
"8741",-4,-14
"8742",-4,-14
"8743",-4,-14
"8744",-4,-14
"8745",-4,-14
"8746",-4,-14
"8747",-4,-14
"8748",-4,-14
"8749",-4,-14
"8750",-4,-14
"8751",3,12
"8752",3,12
"8753",3,12
"8754",3,12
"8755",3,12
"8756",3,12
"8757",3,12
"8758",3,12
"8759",3,12
"8760",3,12
"8761",-4,21
"8762",-4,21
"8763",-4,21
"8764",-4,21
"8765",-4,21
"8766",-4,21
"8767",-4,21
"8768",-4,21
"8769",-4,21
"8770",-4,21
"8771",4,4
"8772",4,4
"8773",4,4
"8774",4,4
"8775",4,4
"8776",4,4
"8777",4,4
"8778",4,4
"8779",4,4
"8780",4,4
"8781",-1,1
"8782",-1,1
"8783",-1,1
"8784",-1,1
"8785",-1,1
"8786",-1,1
"8787",-1,1
"8788",-1,1
"8789",-1,1
"8790",-1,1
"8791",-5,5
"8792",-5,5
"8793",-5,5
"8794",-5,5
"8795",-5,5
"8796",-5,5
"8797",-5,5
"8798",-5,5
"8799",-5,5
"8800",-5,5
